player_id,player_name,team_name,role,position,match_id,match_time,match_duration,series_id,series_type,hero_id,hero_name,outcome,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
154715080,Abed,Evil Geniuses,Mid,Mid,6215155071,1633778096,1436,601589,1,23,Kunkka,Win,1.8,3,0.585,1.12,0,0,2.1666666,0.5,0.5,1.75,0,1.30773685,12.72940345
154715080,Abed,Evil Geniuses,Mid,Mid,6215226977,1633781295,3347,601589,1,17,Storm Spirit,Win,3.6,0.9,1.359,1.206,0,0,2.4166668,1,0.5,4,0,2.7204693,17.7021361
154715080,Abed,Evil Geniuses,Mid,Mid,6216644781,1633859680,1698,601853,1,13,Puck,Win,2.7,2.7,0.708,1.1,1,0,2.3478261,1,0.5,3.25,4,0.391025375,19.696851475
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6222355816,1634216172,2263,602743,1,101,Skywrath Mage,Loss,0.6,-0.3,0.045,0.388,0,0,1.8,1.5,1.5,0,0,0,5.533
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6222256714,1634211119,3457,602743,1,9,Mirana,Loss,2.1,1.8,0.219,0.66,0,0,2.52631581,1.5,0.5,2,0,3.6520073,14.95732311
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6222200561,1634207943,1348,602743,1,101,Skywrath Mage,Win,1.5,2.4,0.045,0.536,1,1,1.8947367,1.5,2,0.5,0,0.30232545,12.67806215
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6220239665,1634067740,2384,602455,1,103,Elder Titan,Win,1.5,2.4,0.306,0.78,1,0,1.5365853,0.5,2,1.25,4,1.6858655,16.9584508
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6215546470,1633794363,2009,601681,1,91,Io,Loss,0.3,0.6,0.024,0.398,0,0,1.6666668,1,0.5,0.25,0,0,4.7386668
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6215646049,1633798029,1960,601681,1,114,Monkey King,Loss,0.3,0.6,0.27,0.566,1,0,1.875,2,0.5,2.25,0,1.6049267,10.9659267
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6213048431,1633627248,2922,601206,1,114,Monkey King,Loss,1.8,0.3,0.372,0.686,1,0,2.4285714,1,1.5,0.75,0,1.8818798,11.7184512
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6213136339,1633632092,2154,601206,1,114,Monkey King,Loss,1.2,1.2,0.198,0.564,0,0,1.94117652,1.5,0,0.75,0,1.5141404,8.86731692
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6212511010,1633595466,1847,601132,1,9,Mirana,Win,1.2,2.7,0.186,0.63,0,0,2.0689656,0.5,0.5,1,0,2.629699,11.4146646
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6212747363,1633612984,2717,601162,1,91,Io,Win,0,2.4,0.177,0.604,0,0,2.3478261,0,2,1.75,0,1.05024415,10.32907025
