"player_id","match_id","match_time","match_duration","series_id","series_type","hero_id","win","kills","deaths","creep_score","gold_per_min","tower_kills","roshan_kills","team_fight","obs_wards_planted","camps_stacked","runes_grabbed","first_blood","stuns","total"
"256156323","6212664257",1633607299,1904,601142,1,"91",FALSE,0.3,1.2,0.042,0.404,0,0,2.72727282,2,1.5,0.5,0,0,8.67327282
"302214028","6212664257",1633607299,1904,601142,1,"129",FALSE,1.2,1.5,0.729,0.938,2,0,2.4545454,0.5,1,0.25,0,1.5418419,12.1133873
"87278757","6212609431",1633603628,1696,601142,1,"84",TRUE,0.9,1.5,0.174,0.658,0,0,2.04,1.5,0.5,0.25,0,0.916408,8.438408
"89117038","6212609431",1633603628,1696,601142,1,"114",TRUE,0.3,1.5,0.021,0.528,0,0,1.68,4.5,0,0.25,0,1.2218502,10.0008502
"121769650","6212609431",1633603628,1696,601142,1,"39",TRUE,3.6,2.7,0.789,1.282,3,0,2.4,1,1,3.75,0,0,19.521
"73562326","6212609431",1633603628,1696,601142,1,"53",TRUE,2.1,2.4,0.681,1.176,2,1,2.04,0,0,0.75,0,0.72495135,12.87195135
"72312627","6212609431",1633603628,1696,601142,1,"12",TRUE,0.6,2.7,0.843,1.284,3,0,1.68,0,0.5,0.25,0,0,10.857
"113331514","6212609431",1633603628,1696,601142,1,"3",FALSE,0.3,0.9,0.06,0.358,1,0,0.8571429,4,2,0.75,0,0.78796995,11.01311285
"321580662","6212609431",1633603628,1696,601142,1,"4",FALSE,0.6,2.1,0.828,0.99,1,0,1.28571429,0,0.5,0,0,0,7.30371429
"431770905","6212609431",1633603628,1696,601142,1,"17",FALSE,1.8,2.1,0.879,1.106,0,0,1.7142858,0.5,1,1.75,0,0.7882886,11.6375744
"256156323","6212609431",1633603628,1696,601142,1,"63",FALSE,0.6,0.9,0.093,0.412,0,0,1.92857139,1.5,0,0.5,4,0,9.93357139
"302214028","6212609431",1633603628,1696,601142,1,"100",FALSE,0.9,1.5,0.372,0.604,1,0,1.5,0.5,0,0,0,0.34403075,6.72003075
"113331514","6212903550",1633619889,1799,601184,1,"79",FALSE,0,0.9,0.102,0.446,0,0,1.6666668,3.5,1,0.25,0,2.0598549,9.9245217
"321580662","6212903550",1633619889,1799,601184,1,"19",FALSE,0.9,2.4,0.948,1.128,0,0,1.33333335,0,0,0.75,0,1.47794455,8.9372779
"431770905","6212903550",1633619889,1799,601184,1,"126",FALSE,0.3,2.1,0.66,0.864,1,0,2.0000001,0.5,1.5,2.25,0,0,11.1740001
"256156323","6212903550",1633619889,1799,601184,1,"9",FALSE,1.5,2.7,0.153,0.53,0,0,2.0000001,3.5,3,0.25,0,1.6389625,15.2719626
"302214028","6212903550",1633619889,1799,601184,1,"20",FALSE,0,0.6,0.393,0.592,0,0,1.33333335,0,0,0.5,0,1.75180625,5.1701396
"898754153","6212903550",1633619889,1799,601184,1,"10",TRUE,1.5,3,1.056,1.398,4,0,1.5,0,2,0.25,0,0.41473985,15.11873985
"173978074","6212903550",1633619889,1799,601184,1,"43",TRUE,3,3,0.801,1.25,3,1,1.8,0.5,1.5,3,0,0.3370654,19.1880654
"118134220","6212903550",1633619889,1799,601184,1,"7",TRUE,0.9,2.1,0.585,0.892,1,0,1.8,0,0.5,0.25,4,2.73661765,14.76361765
"157475523","6212903550",1633619889,1799,601184,1,"112",TRUE,0.3,2.1,0.177,0.678,0,0,2.1,1.5,2.5,1,0,0.79977295,11.15477295
"111114687","6212903550",1633619889,1799,601184,1,"51",TRUE,0.3,2.1,0.126,0.568,0,0,1.65,5,2,1.25,0,1.27681695,14.27081695
"898754153","6212978366",1633623249,1512,601184,1,"19",TRUE,0.6,2.7,0.894,1.416,7,1,1.00000002,0,1,1,0,0.741207075,17.351207095
"173978074","6212978366",1633623249,1512,601184,1,"23",TRUE,1.8,3,0.876,1.308,1,0,1.40000001,0.5,1.5,1.75,0,0.90853035,14.04253036
"118134220","6212978366",1633623249,1512,601184,1,"104",TRUE,1.5,3,0.522,1.008,0,0,2.20000005,0,0,0.25,0,0,8.48000005
"157475523","6212978366",1633623249,1512,601184,1,"101",TRUE,0.6,2.1,0.09,0.656,0,0,2.6000001,3.5,1.5,1,0,0,12.0460001
"111114687","6212978366",1633623249,1512,601184,1,"112",TRUE,0,1.2,0.15,0.62,0,0,1.40000001,2.5,0.5,0,0,0.703601075,7.073601085
"113331514","6212978366",1633623249,1512,601184,1,"91",FALSE,0,1.8,0.042,0.33,0,0,1.00000002,1,2.5,1.25,0,0,7.92200002
"321580662","6212978366",1633623249,1512,601184,1,"18",FALSE,1.2,2.7,0.9,1.194,0,0,1.6666668,0,0.5,0.25,0,1.1415161,9.5521829
"431770905","6212978366",1633623249,1512,601184,1,"15",FALSE,0,2.4,0.657,0.886,0,0,0.33333333,1,3,2.5,0,0,10.77633333
"256156323","6212978366",1633623249,1512,601184,1,"128",FALSE,0.6,1.8,0.111,0.486,0,0,2.3333334,3.5,1.5,0,0,0.36855147,10.69888487
"302214028","6212978366",1633623249,1512,601184,1,"129",FALSE,0.6,1.8,0.435,0.758,0,0,2.3333334,0.5,0,0.5,4,1.472846,12.3991794
"113331514","6214196190",1633710424,2697,601416,1,"87",FALSE,0.6,0.3,0.135,0.452,0,0,1.2272727,7.5,1,0.5,0,0,11.7142727
"321580662","6214196190",1633710424,2697,601416,1,"106",FALSE,2.1,1.5,1.176,1.11,0,0,1.77272718,0,1,1.25,0,2.78213465,12.69086183
"431770905","6214196190",1633710424,2697,601416,1,"19",FALSE,2.7,1.5,1.116,1.142,2,0,1.63636368,1,3,4.5,0,2.0111375,20.60550118
"256156323","6214196190",1633710424,2697,601416,1,"128",FALSE,0.3,0.9,0.171,0.442,0,0,1.36363641,1.5,1.5,0.25,0,0.4271289,6.85376531
"302214028","6214196190",1633710424,2697,601416,1,"97",FALSE,0.9,1.5,0.723,0.75,1,0,1.2272727,0,0,0.5,0,1.56418455,8.16445725
"277141004","6214196190",1633710424,2697,601416,1,"10",TRUE,3.3,2.4,1.491,1.478,5,1,2.0000001,0,1,1.5,0,1.6325535,20.8015536
"107803494","6214196190",1633710424,2697,601416,1,"11",TRUE,1.5,1.8,1.413,1.316,4,1,1.2,0.5,0.5,3.75,0,0,16.979
"143693439","6214196190",1633710424,2697,601416,1,"103",TRUE,0.6,1.5,0.153,0.592,0,0,1.60000008,6,0.5,0.75,0,1.15425415,12.84925423
"134276083","6214196190",1633710424,2697,601416,1,"7",TRUE,2.1,1.2,0.87,0.998,1,0,2.4,0,0.5,0.5,4,4.75602075,18.32402075
"138543123","6214196190",1633710424,2697,601416,1,"123",TRUE,0.9,1.5,0.33,0.74,0,0,1.8,4.5,0.5,0.5,0,2.30907115,13.07907115
"277141004","6214292203",1633715170,1962,601416,1,"67",TRUE,1.8,2.1,0.801,1.12,0,0,2.7692307,0,1,0.75,0,0,10.3402307
"138543123","6214292203",1633715170,1962,601416,1,"63",TRUE,1.2,2.1,0.255,0.656,0,0,1.7307693,3,1,0.25,0,0,10.1917693
"143693439","6214292203",1633715170,1962,601416,1,"87",TRUE,0.9,2.7,0.159,0.626,0,0,1.96153842,4.5,0.5,0,0,0,11.34653842
"107803494","6214292203",1633715170,1962,601416,1,"46",TRUE,3.6,2.7,1.143,1.6,7,2,2.3076924,0,0.5,5,0,0,25.8506924
"134276083","6214292203",1633715170,1962,601416,1,"29",TRUE,0.3,1.8,0.669,0.894,0,0,1.5,0,0,0.25,0,1.38593275,6.79893275
"113331514","6214292203",1633715170,1962,601416,1,"84",FALSE,0,1.5,0.105,0.44,0,0,1.24999998,3.5,4,0.5,0,0.52027805,11.81527803
"321580662","6214292203",1633715170,1962,601416,1,"41",FALSE,0.6,1.5,0.759,1.026,1,0,1.00000002,0,1.5,1,0,0.6681037,9.05310372
"431770905","6214292203",1633715170,1962,601416,1,"25",FALSE,2.1,2.1,0.909,1.104,1,0,2.0000001,1,1,2.75,0,1.2700464,15.2330465
"256156323","6214292203",1633715170,1962,601416,1,"86",FALSE,0.3,0.6,0.165,0.584,0,0,1.7499999,1.5,2,0.5,0,1.99622765,9.39522755
"302214028","6214292203",1633715170,1962,601416,1,"7",FALSE,0.6,1.5,0.444,0.694,1,0,1.7499999,1,0,0.25,4,3.3739872,14.6119871
"113331514","6216515491",1633853078,1724,601832,1,"112",TRUE,1.2,1.8,0.219,0.762,0,0,2.1176472,2,1.5,1,0,1.10738525,11.70603245
"321580662","6216515491",1633853078,1724,601832,1,"109",TRUE,2.4,3,0.996,1.454,4,0,1.85294115,0.5,2,0.75,0,0,16.95294115
"431770905","6216515491",1633853078,1724,601832,1,"23",TRUE,2.7,3,0.819,1.32,0,0,2.2941177,0.5,0.5,2.25,0,2.0880405,15.4711582
"256156323","6216515491",1633853078,1724,601832,1,"63",TRUE,2.1,3,0.165,0.758,0,1,2.1176472,2.5,1,1,0,0,13.6406472
"302214028","6216515491",1633853078,1724,601832,1,"29",TRUE,1.8,2.7,0.507,0.982,2,0,2.2058823,0,0,0.5,0,1.35235355,12.04723585
"292921272","6216515491",1633853078,1724,601832,1,"129",FALSE,0.3,0.9,0.51,0.79,2,0,1.8,0,0.5,0,0,2.24733925,9.04733925
"164685175","6216515491",1633853078,1724,601832,1,"93",FALSE,0,1.8,0.735,0.928,1,0,2.4,0,1,1,0,0,8.863
"119631156","6216515491",1633853078,1724,601832,1,"75",FALSE,0.3,1.8,0.063,0.43,0,0,1.8,2.5,4,1.5,4,0,16.393
"157989498","6216515491",1633853078,1724,601832,1,"19",FALSE,0,-0.9,0.12,0.462,0,0,1.8,3.5,0.5,1,0,3.09229925,9.57429925
"153836240","6216515491",1633853078,1724,601832,1,"36",FALSE,0.9,1.2,0.837,1.084,0,0,2.4,0.5,1.5,1.25,0,0.30714355,9.97814355
"292921272","6216448394",1633849218,2308,601832,1,"55",FALSE,1.2,0.6,0.69,0.906,1,0,2.7391305,0.5,0.5,0,0,0.37713495,8.51226545
"153836240","6216448394",1633849218,2308,601832,1,"68",FALSE,0.9,1.2,0.624,0.892,0,0,1.95652182,0.5,0.5,3.5,0,0.08026855,10.15279037
"164685175","6216448394",1633849218,2308,601832,1,"81",FALSE,3.9,1.8,1.17,1.482,3,0,2.47826082,0,0.5,2,4,1.50271675,21.83297757
"157989498","6216448394",1633849218,2308,601832,1,"19",FALSE,0,0.3,0.183,0.528,0,0,1.6956522,3,0.5,0.25,0,2.0963234,8.5529756
"119631156","6216448394",1633849218,2308,601832,1,"87",FALSE,0.9,1.2,0.156,0.584,0,1,2.0869566,5,4.5,0.75,0,0.13043945,16.30739605
"113331514","6216448394",1633849218,2308,601832,1,"26",TRUE,1.8,0.6,0.159,0.736,0,0,1.5454545,6,0.5,1,0,4.992509,17.3329635
"321580662","6216448394",1633849218,2308,601832,1,"10",TRUE,3.9,2.4,1.344,1.542,6,0,2.0000001,0,1,0.75,0,0.94883765,19.88483775
"431770905","6216448394",1633849218,2308,601832,1,"69",TRUE,1.8,1.8,0.786,1.41,0,1,1.63636368,0.5,1.5,2.5,0,1.176978,14.10934168
"256156323","6216448394",1633849218,2308,601832,1,"63",TRUE,0.9,2.1,0.357,0.806,0,0,1.8181818,1.5,2,0.75,0,0,10.2311818
"302214028","6216448394",1633849218,2308,601832,1,"29",TRUE,1.2,1.2,0.87,1.11,0,0,1.27272732,0.5,2.5,0.5,0,2.5043695,11.65709682
"898754153","6227419633",1634486594,1480,603588,2,"48",TRUE,1.8,3,0.936,1.542,6,1,1.95652182,0,1,0,0,1.25247105,18.48699287
"173978074","6227419633",1634486594,1480,603588,2,"23",TRUE,0.9,3,0.825,1.264,1,0,1.6956522,0.5,1.5,3,0,1.49920175,15.18385395
"118134220","6227419633",1634486594,1480,603588,2,"97",TRUE,0.9,3,0.459,0.88,2,0,1.95652182,0,1,1,0,0.9388855,12.13440732
"157475523","6227419633",1634486594,1480,603588,2,"85",TRUE,1.5,2.7,0.261,0.842,0,1,2.21739132,1,2.5,1,0,0,13.02039132
"111114687","6227419633",1634486594,1480,603588,2,"3",TRUE,1.8,2.7,0.06,0.666,0,0,1.6956522,4.5,0.5,0.5,4,3.546167,19.9678192
"113331514","6227419633",1634486594,1480,603588,2,"112",FALSE,0,1.8,0.132,0.392,0,0,1.5,3.5,3.5,0.25,0,0.45322265,11.52722265
"321580662","6227419633",1634486594,1480,603588,2,"67",FALSE,0,2.7,0.633,0.832,0,0,3,0,0.5,0,0,0,7.665
"431770905","6227419633",1634486594,1480,603588,2,"46",FALSE,0.3,1.8,0.873,1.04,1,0,3,0.5,1,1,0,0,10.513
"256156323","6227419633",1634486594,1480,603588,2,"26",FALSE,0.3,0.6,0.093,0.38,0,0,3,1.5,3.5,0.75,0,2.67047235,12.79347235
"302214028","6227419633",1634486594,1480,603588,2,"2",FALSE,0,1.2,0.372,0.612,0,0,3,0,1,0.75,0,0,6.934
"113331514","6223877657",1634308137,2781,602965,1,"91",FALSE,0,1.5,0.063,0.37,0,0,1.60000008,5,2.5,0,0,0,11.03300008
"321580662","6223877657",1634308137,2781,602965,1,"109",FALSE,1.8,1.2,1.602,1.4,1,0,2.0000001,0,0,0.5,4,0,13.5020001
"431770905","6223877657",1634308137,2781,602965,1,"52",FALSE,2.1,1.5,1.131,1.06,2,0,2.20000005,2,1.5,2.75,0,1.798535,18.03953505
"256156323","6223877657",1634308137,2781,602965,1,"27",FALSE,0.3,0.3,0.171,0.488,0,0,2.0000001,3,0,0.5,0,5.230046,11.9890461
"302214028","6223877657",1634308137,2781,602965,1,"29",FALSE,0.3,0.3,0.507,0.652,0,0,0.6,0,0.5,1,0,1.53614625,5.39514625
"124801257","6223877657",1634308137,2781,602965,1,"70",TRUE,5.7,2.4,1.122,1.398,1,4,2.2058823,0,0.5,2,0,0.73417235,21.06005465
"480412663","6223877657",1634308137,2781,602965,1,"47",TRUE,1.8,2.4,1.599,1.512,8,0,1.7647059,1,1,3.25,0,0,22.3257059
"56351509","6223877657",1634308137,2781,602965,1,"120",TRUE,1.5,2.4,0.903,1.068,0,0,2.3823528,0,0,2.5,0,1.3754235,12.1287763
"317880638","6223877657",1634308137,2781,602965,1,"3",TRUE,0,1.5,0.132,0.52,0,0,1.2352941,3.5,0,0.25,0,6.05315325,13.19044735
"187758589","6223877657",1634308137,2781,602965,1,"103",TRUE,1.2,1.8,0.123,0.59,0,0,1.5882354,6.5,0,1.25,0,2.3460144,15.3972498
"113331514","6219497713",1634029923,2935,602349,1,"63",FALSE,0,0.9,0.297,0.562,0,0,1.94117652,10,1,1.5,0,0,16.20017652
"321580662","6219497713",1634029923,2935,602349,1,"81",FALSE,2.1,1.5,1.365,1.258,1,0,1.41176472,0,1,1.5,0,1.5778084,12.71257312
"431770905","6219497713",1634029923,2935,602349,1,"11",FALSE,1.2,1.8,1.38,1.162,3,3,1.0588236,0,2.5,2.75,0,0,17.8508236
"256156323","6219497713",1634029923,2935,602349,1,"128",FALSE,1.2,1.5,0.234,0.566,0,0,1.94117652,1.5,1,0.25,0,0.7339624,8.92513892
"302214028","6219497713",1634029923,2935,602349,1,"104",FALSE,0.3,0.9,0.63,0.686,0,0,1.94117652,0,0,1.25,0,0,5.70717652
"168028715","6219497713",1634029923,2935,602349,1,"10",TRUE,2.7,2.1,1.65,1.426,4,0,2.35714281,0,1,1.5,0,0.38386875,17.11701156
"202217968","6219497713",1634029923,2935,602349,1,"106",TRUE,3.6,2.7,1.506,1.362,1,0,2.67857139,0.5,0.5,3.75,0,2.76400815,20.36057954
"138857296","6219497713",1634029923,2935,602349,1,"69",TRUE,1.2,1.8,1.005,1.314,0,1,2.14285719,0,1,1,0,1.8929105,12.35476769
"139876032","6219497713",1634029923,2935,602349,1,"26",TRUE,0.9,1.8,0.246,0.558,0,0,1.82142861,6,5,0.5,0,3.89225275,20.71768136
"101259972","6219497713",1634029923,2935,602349,1,"3",TRUE,0,1.5,0.108,0.514,0,0,2.0357142,5,1.5,0.5,0,2.5815159,13.7392301
"113331514","6219447985",1634025642,2225,602349,1,"3",TRUE,0,1.8,0.078,0.464,0,0,2.2941177,5,1.5,0.75,0,5.26745375,17.15357145
"321580662","6219447985",1634025642,2225,602349,1,"10",TRUE,3.3,2.4,1.323,1.524,4,1,2.1176472,0.5,1.5,1.25,0,0.3294499,19.2440971
"431770905","6219447985",1634025642,2225,602349,1,"74",TRUE,1.2,1.8,0.615,0.922,1,0,2.64705885,1,0,0.75,0,2.4776346,12.41169345
"256156323","6219447985",1634025642,2225,602349,1,"103",TRUE,0.3,0.6,0.069,0.484,0,0,2.1176472,2,2.5,1,0,1.684834,10.7554812
"302214028","6219447985",1634025642,2225,602349,1,"129",TRUE,0.3,1.5,0.561,0.762,0,0,2.4705882,0,1,1,0,0.9863739,8.5799621
"138857296","6219447985",1634025642,2225,602349,1,"28",FALSE,0.9,2.4,0.612,0.766,0,1,1.8260868,0,1.5,0.25,0,2.56254065,11.81662745
"168028715","6219447985",1634025642,2225,602349,1,"114",FALSE,3,2.1,0.849,1.138,1,0,2.21739132,0,0,0.25,0,1.561542,12.11593332
"139876032","6219447985",1634025642,2225,602349,1,"26",FALSE,1.8,1.5,0.129,0.53,0,0,1.6956522,6,1,0.25,4,4.7415495,21.6462017
"202217968","6219447985",1634025642,2225,602349,1,"52",FALSE,1.2,2.1,1.116,1.178,3,0,1.8260868,0.5,0.5,5.5,0,1.1563838,18.0764706
"101259972","6219447985",1634025642,2225,602349,1,"91",FALSE,0,1.8,0.048,0.396,0,0,1.8260868,2,0.5,0.25,0,0,6.8200868
"124801257","6223756939",1634303634,2802,602965,1,"94",FALSE,0.9,1.2,1.677,1.244,1,0,2.0625,0,2.5,2,0,1.49293815,14.07643815
"480412663","6223756939",1634303634,2802,602965,1,"23",FALSE,1.8,0.9,1.308,1.066,0,1,1.6875,0.5,0,2,0,2.2266184,12.4881184
"56351509","6223756939",1634303634,2802,602965,1,"108",FALSE,0.6,1.8,0.912,0.848,1,0,1.125,0,0.5,0,0,4.6959778,11.4809778
"317880638","6223756939",1634303634,2802,602965,1,"26",FALSE,0.6,0.3,0.135,0.494,0,0,2.25,2,0,0,4,6.520733,16.299733
"187758589","6223756939",1634303634,2802,602965,1,"103",FALSE,0.9,0.9,0.051,0.42,0,0,2.25,8.5,3,1.5,0,2.37348575,19.89448575
"113331514","6223756939",1634303634,2802,602965,1,"3",TRUE,0.6,0.9,0.15,0.644,0,0,1.36363641,8,1.5,1.25,0,5.4688695,19.87650591
"321580662","6223756939",1634303634,2802,602965,1,"114",TRUE,4.8,2.4,1.272,1.39,7,2,2.4545454,0,1,1.25,0,2.747665,26.3142104
"431770905","6223756939",1634303634,2802,602965,1,"74",TRUE,2.4,2.4,0.882,1.162,0,0,2.0909091,0.5,0.5,3,0,4.37047,17.3053791
"256156323","6223756939",1634303634,2802,602965,1,"63",TRUE,1.5,2.4,0.294,0.718,1,0,2.27272725,2,0.5,2.25,0,0,12.93472725
"302214028","6223756939",1634303634,2802,602965,1,"29",TRUE,0.3,2.1,0.975,1.04,2,0,1.5454545,0,1,1.5,0,3.6323145,14.092769
"277141004","6215020578",1633770023,2751,601557,1,"56",FALSE,0.9,2.1,1.32,1.16,2,0,1.28571429,0,2,1,0,0.192320325,11.958034615
"138543123","6215020578",1633770023,2751,601557,1,"128",FALSE,0.9,-0.6,0.282,0.616,0,0,1.92857139,5,0,0.75,0,0.39729065,9.27386204
"107803494","6215020578",1633770023,2751,601557,1,"106",FALSE,1.2,2.4,1.026,1.006,0,0,2.7857142,0,1.5,2,0,3.8520635,15.7697777
"143693439","6215020578",1633770023,2751,601557,1,"103",FALSE,0.6,1.2,0.138,0.494,0,0,2.35714281,5.5,0,0.5,0,5.628955,16.41809781
"134276083","6215020578",1633770023,2751,601557,1,"29",FALSE,0.6,1.5,0.897,0.816,0,0,2.14285719,0,1,1,0,2.7256592,10.68151639
"898754153","6215020578",1633770023,2751,601557,1,"48",TRUE,2.7,2.7,1.884,1.548,3,1,1.17857139,0,2.5,1.5,0,1.8504957,19.86106709
"173978074","6215020578",1633770023,2751,601557,1,"74",TRUE,1.2,2.1,0.981,1.068,1,1,1.82142861,1,0,2,0,5.1043815,17.27481011
"118134220","6215020578",1633770023,2751,601557,1,"92",TRUE,3.6,3,0.681,0.904,5,1,2.57142861,0,0,1.75,0,1.4371111,19.94353971
"157475523","6215020578",1633770023,2751,601557,1,"7",TRUE,0.9,1.5,0.459,0.706,0,0,2.35714281,2.5,1,2.75,4,3.4448705,19.61701331
"111114687","6215020578",1633770023,2751,601557,1,"58",TRUE,0,1.5,0.363,0.618,0,0,1.3928571,7,1.5,0.75,0,0.189953615,13.313810715
"898754153","6215091624",1633774317,1096,601557,1,"114",TRUE,2.7,2.7,0.489,1.142,1,0,1.5,0,1,0.75,0,1.2013831,12.4823831
"173978074","6215091624",1633774317,1096,601557,1,"52",TRUE,2.7,3,0.54,1.278,0,0,1.84615392,0.5,3,3,4,1.0513611,20.91551502
"118134220","6215091624",1633774317,1096,601557,1,"104",TRUE,0,2.1,0.3,0.77,2,0,0.92307696,0,0.5,0,0,0,6.59307696
"157475523","6215091624",1633774317,1096,601557,1,"128",TRUE,2.1,3,0.105,0.714,0,0,2.4230769,1,0,0.75,0,1.1447174,11.2367943
"111114687","6215091624",1633774317,1096,601557,1,"84",TRUE,0.3,2.1,0.06,0.494,0,0,1.96153842,3.5,0.5,1,0,1.2230713,11.13860972
"277141004","6215091624",1633774317,1096,601557,1,"109",FALSE,0.6,2.4,0.492,0.906,1,0,1.28571429,0,0,0,0,0,6.68371429
"143693439","6215091624",1633774317,1096,601557,1,"87",FALSE,0.3,1.8,0.084,0.404,1,0,2.14285719,2.5,2,0.75,0,0,10.98085719
"134276083","6215091624",1633774317,1096,601557,1,"7",FALSE,0,0.6,0.21,0.578,0,0,1.7142858,0,0.5,0.25,0,1.6479495,5.5002353
"107803494","6215091624",1633774317,1096,601557,1,"23",FALSE,0,0.9,0.258,0.58,0,0,1.28571429,0.5,0,0.25,0,0.55153565,4.32524994
"138543123","6215091624",1633774317,1096,601557,1,"101",FALSE,1.2,1.5,0.084,0.46,0,0,1.7142858,0.5,0,0,0,0,5.4582858
"292921272","6216911349",1633871606,1901,601882,1,"33",FALSE,0.3,2.1,0.726,0.952,0,0,1.8,0.5,0.5,0,0,1.5972457,8.4752457
"119631156","6216911349",1633871606,1901,601882,1,"110",FALSE,0.3,1.5,0.144,0.494,0,0,2.1,4.5,1.5,1,0,0.2107212,11.7487212
"157989498","6216911349",1633871606,1901,601882,1,"51",FALSE,0.6,-0.6,0.18,0.498,0,0,1.8,1.5,0,0.5,0,1.8296655,6.3076655
"164685175","6216911349",1633871606,1901,601882,1,"70",FALSE,0.6,0.9,0.597,0.85,1,1,0.6,0,0,1.25,0,0,6.797
"153836240","6216911349",1633871606,1901,601882,1,"74",FALSE,0.9,2.1,0.663,0.942,1,0,1.8,0.5,0,0.25,0,1.99822865,10.15322865
"898754153","6216911349",1633871606,1901,601882,1,"56",TRUE,2.1,2.4,1.2,1.52,3,1,1.5,0,3.5,1.75,0,0,17.97
"173978074","6216911349",1633871606,1901,601882,1,"23",TRUE,0.9,2.4,1.053,1.34,2,0,1.8999999,0.5,0.5,3.25,0,2.527788,16.3707879
"118134220","6216911349",1633871606,1901,601882,1,"128",TRUE,2.4,2.4,0.573,0.946,1,0,1.69999998,0,0.5,1.5,0,0.614675475,11.633675455
"157475523","6216911349",1633871606,1901,601882,1,"114",TRUE,2.7,2.4,0.45,0.952,0,0,2.29999995,2,0,0.5,0,2.01366465,13.3156646
"111114687","6216911349",1633871606,1901,601882,1,"104",TRUE,0.6,2.4,0.189,0.728,0,0,1.5,5.5,1,1.25,0,0,13.167
"898754153","6216810253",1633868183,1942,601882,1,"8",TRUE,3,2.7,0.936,1.366,5,1,1.45161285,0,1,1,0,0.290985725,17.744598575
"173978074","6216810253",1633868183,1942,601882,1,"52",TRUE,2.7,2.1,0.993,1.238,2,0,1.3548387,0,3,3.25,0,1.6995138,18.3353525
"118134220","6216810253",1633868183,1942,601882,1,"91",TRUE,1.5,2.1,0.495,0.86,0,0,2.1290322,0.5,1.5,0,4,0.3723997,13.4564319
"157475523","6216810253",1633868183,1942,601882,1,"120",TRUE,0.3,1.5,0.3,0.68,0,0,2.03225808,1.5,1,1.5,0,0.040552735,8.852810815
"111114687","6216810253",1633868183,1942,601882,1,"86",TRUE,1.8,1.8,0.201,0.724,0,0,1.74193542,5.5,0.5,1,0,1.5516753,14.81861072
"292921272","6216810253",1633868183,1942,601882,1,"98",FALSE,2.4,2.4,0.81,1.066,2,0,2.0625,0,0,1.5,0,0.504126,12.742626
"119631156","6216810253",1633868183,1942,601882,1,"123",FALSE,0.6,0,0.159,0.556,0,0,1.6875,5.5,3,0.5,0,1.4840474,13.4865474
"164685175","6216810253",1633868183,1942,601882,1,"4",FALSE,0.9,1.5,1.071,1.17,0,0,1.5,0,1,0.25,0,0,7.391
"153836240","6216810253",1633868183,1942,601882,1,"35",FALSE,0.3,1.2,0.762,0.916,1,0,1.5,0,2.5,1,0,0.00454454,9.18254454
"157989498","6216810253",1633868183,1942,601882,1,"7",FALSE,0,0.6,0.159,0.524,0,0,1.6875,2,0.5,1,0,2.469088,8.939588
"137193239","6216446594",1633849211,2862,601831,1,"70",FALSE,3,2.1,0.996,1.142,3,2,1.875,0,0,0.25,0,1.368096,15.731096
"106863163","6216446594",1633849211,2862,601831,1,"17",FALSE,4.5,1.8,1.455,1.344,0,0,2.53125,1,1.5,5.25,0,4.381178,23.761428
"139937922","6216446594",1633849211,2862,601831,1,"129",FALSE,1.2,1.2,0.894,0.926,2,0,1.78125,1.5,0,0.5,0,3.75103225,13.75228225
"101695162","6216446594",1633849211,2862,601831,1,"91",FALSE,0.3,0.6,0.192,0.5,1,0,1.6875,2,0.5,0.75,0,1.319515,8.849015
"90882159","6216446594",1633849211,2862,601831,1,"75",FALSE,0.6,1.2,0.117,0.546,0,0,2.25,7,0.5,0.75,0,0,12.963
"898754153","6216446594",1633849211,2862,601831,1,"10",TRUE,4.5,2.1,1.497,1.502,5,1,2.3333334,0,0.5,0.75,4,1.4855171,24.6678505
"173978074","6216446594",1633849211,2862,601831,1,"97",TRUE,1.2,1.2,1.179,1.08,0,0,1.6666668,0.5,3,2.5,0,2.3172385,14.6429053
"118134220","6216446594",1633849211,2862,601831,1,"81",TRUE,1.2,-0.3,0.732,0.938,0,0,2.1111111,0,0,1.5,0,4.362094,10.5432051
"157475523","6216446594",1633849211,2862,601831,1,"119",TRUE,1.2,0.9,0.273,0.666,1,0,2.2222221,2,0,1.25,0,7.7349485,17.2461706
"111114687","6216446594",1633849211,2862,601831,1,"103",TRUE,0,1.5,0.09,0.596,0,0,1.8888888,8.5,2.5,2,0,3.4216835,20.4965723
"137193239","6216526891",1633853591,1025,601831,1,"18",FALSE,0,1.8,0.396,0.86,0,0,0.75,0,1,0.75,0,0.5615276,6.1175276
"106863163","6216526891",1633853591,1025,601831,1,"17",FALSE,0.9,1.5,0.393,0.842,0,0,3,0,1.5,1.25,0,0.84311265,10.22811265
"139937922","6216526891",1633853591,1025,601831,1,"60",FALSE,0,2.1,0.264,0.706,1,0,1.5,0,0,0,0,0.03999629,5.60999629
"101695162","6216526891",1633853591,1025,601831,1,"91",FALSE,0,1.8,0.018,0.364,0,0,1.5,2,3,0.5,0,0,9.182
"90882159","6216526891",1633853591,1025,601831,1,"37",FALSE,0.3,1.5,0.09,0.51,0,0,2.25,2,0.5,0,0,0.251604985,7.401604985
"898754153","6216526891",1633853591,1025,601831,1,"44",TRUE,2.7,3,0.612,1.402,2,0,1.85714292,0,0,0.25,0,0,11.82114292
